date,value,Monthly_Percentage_Change,Annual_Percentage_Change,Rolling_3M_Average,Rolling_6M_Average,Rolling_12M_Average,MACD,RSI,Consumer_Sentiment_Rolling_6M_Avg,Consumer_Sentiment_Rolling_12M_Avg
2016-06-01,0.7016129032258065,0.5479924070931661,0.4830408837328753,0.6883421206795551,0.6743318831572405,0.6705380017079419,0.8016582576376802,0.4460167928798482,0.6771505376344087,0.6693548387096775
2016-07-01,0.6451612903225807,0.4732280799081417,0.4752724236730656,0.6942003514938492,0.6681168427594777,0.6652433817250216,0.7780904266351172,0.4815796817500175,0.6717741935483872,0.6651881720430108
2016-08-01,0.6419354838709677,0.5795429342207822,0.4882729216005372,0.665495020503808,0.6622125543816033,0.6616567036720751,0.7567410307449195,0.3301164071910986,0.6666666666666666,0.6623655913978496
2016-09-01,0.6645161290322581,0.6333252389527991,0.5737960700781822,0.6520210896309314,0.6628340584213797,0.6684884713919725,0.7473240464491212,0.4438725422001033,0.667204301075269,0.6677419354838711
2016-10-01,0.6000000000000001,0.4538241129460943,0.477993358298594,0.6356180433509079,0.6572405220633932,0.6637062339880446,0.7137784296000728,0.3776117467841081,0.6623655913978495,0.6639784946236559
2016-11-01,0.7064516129032257,0.8147829876823625,0.5507866657369636,0.6590509666080845,0.6544437538844001,0.6679760888129804,0.727636430030647,0.655239866483775,0.6599462365591399,0.6673387096774194
2016-12-01,0.7774193548387098,0.7278862339629275,0.5919698317019542,0.700058582308143,0.6690490988191422,0.6775405636208371,0.7647934334774228,0.6840736849121182,0.6725806451612905,0.6748655913978495
2017-01-01,0.782258064516129,0.595476792927614,0.6046348293033587,0.7662565905096662,0.6954630205096333,0.6886421861656704,0.7942817023468479,0.666388345969268,0.6954301075268817,0.6836021505376344
2017-02-01,0.7467741935483871,0.5188149283415461,0.5791373616623625,0.7809021675454014,0.7156619018023616,0.6964987190435525,0.8018771805997664,0.581824086536114,0.7129032258064516,0.6897849462365592
2017-03-01,0.7564516129032259,0.6050649242690118,0.5973957294030777,0.7732864674868193,0.7333747669359849,0.7065755764304011,0.8096479204488425,0.6092411278559418,0.7282258064516131,0.6977150537634409
2017-04-01,0.7580645161290323,0.589368612089739,0.628572812211966,0.7644991212653783,0.7638284648850213,0.7202391118701963,0.814357723246973,0.6191162627994053,0.7545698924731182,0.7084677419354839
2017-05-01,0.7596774193548386,0.5893653997541747,0.5482491053609255,0.7691857059168133,0.7740832815413299,0.724338172502135,0.8166156830245839,0.6401100567310004,0.7634408602150539,0.7116935483870969
2017-06-01,0.7258064516129032,0.5209521502896636,0.5366750157087687,0.7580550673696546,0.7641392169049097,0.7269000853970966,0.8032442941946698,0.637335133158975,0.7548387096774194,0.7137096774193549
2017-07-01,0.7000000000000002,0.5354000896720857,0.5637235921712713,0.7369654364381958,0.7482908638906149,0.7327070879590092,0.7808897645461784,0.4625486541276523,0.7411290322580646,0.7182795698924731
2017-08-01,0.7548387096774194,0.6961654937896662,0.613718010473198,0.7352079671939075,0.749844623990056,0.7446626814688302,0.7828488623557361,0.5791123463837157,0.74247311827957,0.7276881720430107
2017-09-01,0.7274193548387096,0.5332265105991837,0.5699277538331095,0.7357937902753372,0.7442510876320696,0.7513236549957301,0.772115885346347,0.6316746999927809,0.7376344086021506,0.7329301075268817
2017-10-01,0.8177419354838711,0.7640494412917924,0.7093749209977203,0.778558875219684,0.7557489123679304,0.7743808710503843,0.7969628326830853,0.7390231636245304,0.7475806451612903,0.7510752688172043
2017-11-01,0.782258064516129,0.520288244926962,0.579066467784223,0.7885178676039833,0.7600994406463639,0.7824081981212638,0.8008913937199519,0.655473015582929,0.7513440860215055,0.7573924731182796
2017-12-01,0.7403225806451614,0.5065535250232484,0.4875627471265079,0.7932044522554192,0.7628962088253572,0.7784799316823225,0.785898379873185,0.6936883431848242,0.7537634408602151,0.7543010752688173
2018-01-01,0.7370967741935484,0.5799557319579175,0.4813344088408729,0.7639132981839486,0.7700435052827843,0.7736976942783942,0.7711781660482061,0.5503096645024375,0.7599462365591397,0.7505376344086021
2018-02-01,0.8016129032258066,0.712454133201624,0.5606479521860892,0.7709431751611017,0.7790553138595402,0.7795046968403074,0.7829608727089679,0.5397743546242433,0.7677419354838709,0.7551075268817206
2018-03-01,0.8290322580645162,0.6377363974860905,0.5745030153656886,0.803163444639719,0.7986326911124919,0.7871904355251924,0.8010691036961175,0.5753357119888952,0.7846774193548388,0.7611559139784947
2018-04-01,0.7870967741935484,0.5088328884606236,0.5398035169404176,0.8213239601640309,0.7927284027346175,0.7902647309991464,0.797183492688164,0.563626225777047,0.7795698924731184,0.7635752688172043
2018-05-01,0.7741935483870968,0.56180430191906,0.5282449860335371,0.8113649677797304,0.7911746426351771,0.7918018787361232,0.7873054209375409,0.5262735306912362,0.778225806451613,0.7647849462365593
2018-06-01,0.7774193548387098,0.5924146273414308,0.5586292658800254,0.7926186291739895,0.798321939092604,0.797267292912041,0.7790643615847134,0.528798767039086,0.7844086021505378,0.7690860215053764
2018-07-01,0.7725806451612904,0.5770285002567539,0.57666869759682,0.7873462214411252,0.8051584835301429,0.8049530315969258,0.7690900821816745,0.518150371608859,0.7903225806451614,0.7751344086021504
2018-08-01,0.7451612903225806,0.533822309880004,0.5089965740406059,0.7768014059753957,0.7942821628340584,0.8039282664389411,0.7491643883267927,0.5290191205908746,0.7809139784946236,0.7743279569892474
2018-09-01,0.8080645161290321,0.7086595614758664,0.5821398457283302,0.7879320445225543,0.7902423865755126,0.8124679760888132,0.7564976577390545,0.6612654813420008,0.7774193548387097,0.7810483870967743
2018-10-01,0.7838709677419353,0.5410073333984151,0.4907580098359037,0.7920328060925602,0.7896208825357365,0.8088812980358666,0.7515193905957098,0.5442280747032924,0.7768817204301075,0.778225806451613
2018-11-01,0.7661290322580645,0.552567985092753,0.504076013372351,0.7996485061511426,0.7880671224362956,0.8071733561058925,0.7394398209547159,0.5611969462943187,0.7755376344086021,0.7768817204301075
2018-12-01,0.7790322580645161,0.611026969194283,0.5478544584297613,0.7891036906854131,0.788377874456184,0.8112724167378311,0.7337510520332112,0.4203810847531165,0.7758064516129032,0.7801075268817205
2019-01-01,0.6645161290322581,0.3681699301463146,0.4581927865355041,0.745752782659637,0.7675574891236792,0.8035866780529464,0.6840009717144621,0.3035812005336044,0.7577956989247311,0.7740591397849462
2019-02-01,0.7064516129032257,0.6723311934621422,0.4430655068434299,0.7240773286467489,0.7600994406463639,0.7935098206660973,0.6606249530622528,0.4415642751525735,0.7513440860215054,0.7661290322580645
2019-03-01,0.7806451612903227,0.7343241242979612,0.4798915654238526,0.724663151728178,0.7548166563082659,0.7883859948761742,0.6706175457223598,0.5593515572273595,0.746774193548387,0.7620967741935484
2019-04-01,0.7612903225806451,0.5494310543101006,0.4965568593774629,0.7598125366139431,0.7504661280298319,0.7856532877882154,0.6705673015758299,0.4344764657995422,0.7430107526881721,0.7599462365591397
2019-05-01,0.8064516129032258,0.673230399554801,0.5421076082520906,0.7961335676625662,0.7582349285270353,0.7890691716481641,0.6875268691962296,0.4633537621578623,0.7497311827956988,0.7626344086021505
2019-06-01,0.7774193548387098,0.5319039763838289,0.5167102381120611,0.7949619214997069,0.7579241765071474,0.7890691716481637,0.6890107485792452,0.4823621553884712,0.7494623655913979,0.7626344086021505
2019-07-01,0.7806451612903227,0.5924020774824708,0.5230660661859193,0.8019917984768602,0.7802983219390927,0.7899231426131512,0.6907916699990209,0.5074392613445677,0.7688172043010754,0.7633064516129032
2019-08-01,0.6419354838709677,0.3223645685705856,0.4339179795266844,0.7422378441710608,0.7678682411435673,0.7789923142613153,0.6380543922976556,0.330991652227445,0.7580645161290324,0.7547043010752689
2019-09-01,0.6967741935483871,0.7005717994679622,0.4309275123943393,0.7129466900995899,0.7517091361093844,0.7672075149444921,0.6178370963022384,0.4112254747078555,0.7440860215053764,0.7454301075268818
2019-10-01,0.7338709677419355,0.6607650103733101,0.4775838636265593,0.6959578207381371,0.7464263517712866,0.7619128949615712,0.6164874863677142,0.4846539042928102,0.7395161290322582,0.741263440860215
2019-11-01,0.7548387096774194,0.6273540260400383,0.5077755735397225,0.7369654364381958,0.7364822871348662,0.7607173356105892,0.6237162420674524,0.4337860161018276,0.7309139784946237,0.7403225806451613
2019-12-01,0.7951612903225806,0.6642322583465967,0.5293701682937645,0.7727006444053898,0.7399005593536356,0.7624252775405636,0.6450468281069417,0.51042412409155,0.7338709677419355,0.7416666666666667
2020-01-01,0.8032258064516129,0.6014559223582002,0.6340616830353989,0.797891036906854,0.7442510876320696,0.7771135781383434,0.6647439938089872,0.5411013778083428,0.7376344086021506,0.753225806451613
2020-02-01,0.8225806451612903,0.6225577035115931,0.6122346750566493,0.8224956063268892,0.7790553138595402,0.7894107600341589,0.6872905178660059,0.5482080134299244,0.7677419354838709,0.7629032258064515
2020-03-01,0.6306451612903226,0.2305050253163714,0.3990925392013758,0.7627416520210896,0.7663144810441267,0.773526900085397,0.63033850026875,0.4619177833326204,0.7567204301075269,0.7504032258064517
2020-04-01,0.3516129032258064,0.0,0.1915089328005317,0.5987111892208553,0.6926662523306397,0.7301451750640475,0.478165622169017,0.2181342733237677,0.693010752688172,0.7162634408602151
2020-05-01,0.3596774193548386,0.6072789040234571,0.1719917332014414,0.4305799648506151,0.6165320074580483,0.6828351836037576,0.3638288054934718,0.1416447231481402,0.6271505376344085,0.6790322580645162
2020-06-01,0.4532258064516128,0.8284704790867745,0.2619865125426618,0.3661394258933802,0.5506525792417651,0.6485055508112725,0.3134013755224891,0.2569481135591528,0.5701612903225807,0.652016129032258
2020-07-01,0.3629032258064517,0.3697548850565539,0.1891512701780023,0.3702401874633859,0.4658172778123055,0.6042698548249359,0.2427190318724668,0.1666527843668406,0.4967741935483871,0.6172043010752688
2020-08-01,0.3887096774193548,0.6528870315219679,0.2991356629592253,0.3807850029291152,0.3822249844623988,0.5774551665243381,0.2017525561672943,0.2066070816580348,0.42446236559139777,0.5961021505376344
2020-09-01,0.4903225806451614,0.8429602656599895,0.3457957472126354,0.3942589338019918,0.3551895587321314,0.5555935098206661,0.2137657291837365,0.2994312176319382,0.4010752688172043,0.5788978494623656
2020-10-01,0.5129032258064516,0.6388287509949596,0.3381840121958122,0.4487404803749267,0.3862647607209446,0.5321947053800171,0.2366752624251764,0.3990734831932359,0.42795698924731185,0.5604838709677419
2020-11-01,0.4338709677419357,0.4053857055293344,0.260873713075463,0.4651435266549503,0.4005593536357985,0.4982066609735269,0.228678597903377,0.3019327376160547,0.44032258064516133,0.533736559139785
2020-12-01,0.4951612903225806,0.7354543131084028,0.283606883171247,0.4669009958992384,0.4086389061528899,0.4664389410760035,0.2506674959521223,0.3240289186049674,0.44731182795698926,0.508736559139785
2021-01-01,0.467741935483871,0.5226475664915342,0.2573415041770109,0.4504979496192151,0.4288377874456182,0.4309137489325363,0.2616921272942735,0.2901911270202841,0.4647849462365592,0.4807795698924731
2021-02-01,0.4322580645161289,0.5021689092796795,0.2185300251214975,0.4499121265377855,0.4372280919825977,0.3895815542271563,0.2608911895363938,0.2342943718981012,0.47204301075268823,0.448252688172043
2021-03-01,0.5629032258064517,0.904701886094266,0.4580482990007474,0.4745166959578207,0.4512119328775634,0.3824081981212637,0.3148940457037589,0.341435159242511,0.4841397849462366,0.44260752688172045
2021-04-01,0.6177419354838709,0.7071697246633836,0.8026959450509721,0.5289982425307557,0.4714108141702922,0.410589239965841,0.3819877987119781,0.3683698460503585,0.5016129032258064,0.46478494623655914
2021-05-01,0.5306451612903227,0.401602577934126,0.6991638211097279,0.5647334504979499,0.4900559353635798,0.4286934244235696,0.4038427222422804,0.4283356941865585,0.5177419354838709,0.47903225806451616
2021-06-01,0.5725806451612903,0.6809494315685433,0.6346242766879213,0.5682483889865261,0.5049720323182099,0.4413321947053803,0.4397601766851648,0.6916722886721219,0.5306451612903226,0.48897849462365595
2021-07-01,0.5032258064516129,0.4344012613446679,0.6660467745354344,0.5266549502050383,0.5118085767557488,0.4561912894961573,0.4433721792137134,0.6151630807388001,0.5365591397849462,0.5006720430107526
2021-08-01,0.3274193548387096,0.1809430507581173,0.4528912054525,0.4528412419449327,0.4916096954630204,0.4497011101622545,0.3805845083490445,0.4024525750503381,0.5190860215053763,0.49556451612903224
2021-09-01,0.3677419354838709,0.6936271333322571,0.3990736629858549,0.3784417106033978,0.4540087010565568,0.4367207514944493,0.3498296517379967,0.501127058827416,0.4865591397849462,0.4853494623655914
2021-10-01,0.3500000000000001,0.5406302891218007,0.3630530439519074,0.3227885178676041,0.4024238657551271,0.4194705380017078,0.3221324093101433,0.4663153740586938,0.4419354838709677,0.47177419354838707
2021-11-01,0.2806451612903227,0.4051746348953552,0.3629719312176045,0.305799648506151,0.3542573026724673,0.4032450896669513,0.2772443247448099,0.323590434105015,0.400268817204301,0.459005376344086
2021-12-01,0.332258064516129,0.7296055518565562,0.3609585840562917,0.2929115407147039,0.3079552517091359,0.38599487617421,0.2660445992019522,0.3522533124711176,0.3602150537634408,0.44543010752688167
2022-01-01,0.2774193548387098,0.4408438657388578,0.3308272075428835,0.2665495020503808,0.2644499689247979,0.3658411614005126,0.2403185476160448,0.3683662780179467,0.3225806451612903,0.4295698924731182
2022-02-01,0.2064516129032259,0.3885557642205214,0.2898535204550273,0.239601640304628,0.2411435674331881,0.341929974380871,0.1972852560747161,0.2618632408494741,0.3024193548387097,0.4107526881720431
2022-03-01,0.1516129032258064,0.4227835394545269,0.1429291546024404,0.1739894551845341,0.1995027967681788,0.2983774551665243,0.147401958685188,0.246907019287429,0.2663978494623656,0.3764784946236559
2022-04-01,0.2451612903225806,0.8810733416992367,0.1911464412660892,0.162272993555946,0.1793039154754503,0.2589239965841161,0.1499387030472205,0.357598092557395,0.2489247311827957,0.34543010752688175
2022-05-01,0.1354838709677419,0.2713489678116664,0.1489232314401026,0.136496777973052,0.1513362336855186,0.2170794192997438,0.1151520622714161,0.1714229273760358,0.22473118279569892,0.31249999999999994
2022-06-01,0.0,0.15195961981309,0.0,0.0814294083186876,0.0873213175885641,0.1564474807856533,0.0415688585897024,0.0617317455695864,0.1693548387096774,0.2647849462365591
2022-07-01,0.0241935483870967,0.6768337636061096,0.0615280612058437,0.0011716461628588,0.0385332504661277,0.1057216054654142,0.0,0.1179534417564505,0.1271505376344086,0.22486559139784945
2022-08-01,0.1322580645161291,0.979063963092702,0.3025125033179864,0.0,0.024238657551274,0.085055508112724,0.0163281509052357,0.1877572115341614,0.1147849462365591,0.20860215053763442
2022-09-01,0.1387096774193549,0.6070043343387878,0.2739699888890874,0.050380785002929,0.0217526413921687,0.0608027327070879,0.0386489760659751,0.2251333268388534,0.11263440860215053,0.1895161290322581
2022-10-01,0.1596774193548387,0.6532352700950868,0.3119018780707078,0.0995899238429994,0.005282784338098,0.04064901793339,0.07100799869564,0.3494492006129871,0.09838709677419355,0.17365591397849464
2022-11-01,0.1080645161290323,0.424950713122757,0.3191458291444433,0.0908025776215583,0.0,0.0223740392826643,0.0828756887144067,0.2713943394711375,0.09381720430107528,0.1592741935483871
2022-12-01,0.1580645161290322,0.7513328716028647,0.3263378828981294,0.0978324545987111,0.0304536979490366,0.0039282664389408,0.1177358263563448,0.3362968792962966,0.12016129032258065,0.14475806451612902
2023-01-01,0.2403225806451614,0.8437574942906343,0.47411673193972,0.1271236086701815,0.0720944686140458,0.0,0.1826515026977718,0.4639437034129154,0.15618279569892476,0.1416666666666667
2023-02-01,0.2725806451612904,0.6792995053635509,0.5979575575568369,0.1868775629759814,0.0991298943443128,0.007002561912895,0.251095078052116,0.4468713164840729,0.1795698924731183,0.14717741935483872
2023-03-01,0.1935483870967742,0.3651029339024808,0.5711820387154241,0.1997656707674283,0.1096954630205095,0.0114432109308284,0.2786089044663302,0.4282966718238268,0.18870967741935485,0.15067204301075268
2023-04-01,0.2209677419354838,0.6690418395619013,0.4880797671719972,0.1927357937902752,0.1215040397762583,0.0088812980358667,0.314789687604962,0.5098227957035645,0.19892473118279572,0.14865591397849462
2023-05-01,0.1451612903225806,0.36347334258096,0.5294959004770758,0.146455770357352,0.1286513362336854,0.0099060631938512,0.3175444110454998,0.4918475372646886,0.2051075268817204,0.14946236559139783
2023-06-01,0.2290322580645161,0.8523666626782922,0.8701400409807108,0.1593438781487991,0.1423244251087629,0.0341588385994875,0.3556511908990187,0.483538147501701,0.21693548387096773,0.1685483870967742
2023-07-01,0.346774193548387,0.9295767141942892,1.0,0.2050380785002926,0.1628340584213794,0.0683176771989753,0.4340819038259199,0.6757912614860222,0.23467741935483866,0.19543010752688172
2023-08-01,0.3129032258064517,0.4975718327323973,0.7561960926283524,0.2659636789689515,0.1706028589185826,0.0874466268146882,0.4847493817562615,0.7954856839489316,0.24139784946236556,0.21048387096774193
2023-09-01,0.2870967741935484,0.5166417977822509,0.7120879592575434,0.2870533099004103,0.1886264760720941,0.1031596925704527,0.5161973250673816,0.7473273623328834,0.256989247311828,0.22284946236559142
2023-10-01,0.2225806451612904,0.4081186898293023,0.5977359047858445,0.2419449326303456,0.1889372280919825,0.1098206660973526,0.5173023121426357,0.5881684448100509,0.25725806451612904,0.2280913978494624
2023-11-01,0.182258064516129,0.4679387528958343,0.6176726231131656,0.1944932630345633,0.1960845245494094,0.1176771989752347,0.5039508198450185,0.5392160151352452,0.2634408602150538,0.2342741935483871
2023-12-01,0.3177419354838711,1.0,0.722734723980427,0.2056239015817224,0.2131758856432566,0.1345858240819812,0.5472165270408595,0.6301069048221666,0.27822580645161293,0.24758064516129033
2024-01-01,0.467741935483871,0.9891241856785088,0.7870807008200168,0.2946690099589925,0.2364822871348662,0.1586678052946197,0.6399448331651607,0.7697349068905069,0.29838709677419356,0.26653225806451614
2024-02-01,0.4338709677419357,0.5059908973393391,0.7027298400345489,0.3860574106619802,0.2597886886264759,0.1757472245943638,0.699468112838887,0.7096352200451304,0.31854838709677424,0.2799731182795699
2024-03-01,0.4741935483870969,0.6844116377212753,0.8659650410376919,0.4428822495606327,0.295835922933499,0.205465414175918,0.7609069228378097,0.6853786748487395,0.349731182795699,0.3033602150537635
2024-04-01,0.4387096774193548,0.5025925049336469,0.7804521587969822,0.4323374340949034,0.3374766935985083,0.2285226302305723,0.7939152157022594,0.6304405153607885,0.38575268817204306,0.3215053763440861
2024-05-01,0.3080645161290323,0.2694534031496987,0.7297468225578333,0.3866432337434095,0.3617153511497823,0.2457728437233135,0.7675783250348014,0.5843125051972328,0.40672043010752695,0.3350806451612904
2024-06-01,0.2935483870967743,0.5469265465861388,0.5942473805956401,0.3210310486233158,0.3570540708514604,0.252604611443211,0.7398256612253857,0.5531690014785271,0.40268817204301083,0.3404569892473119
2024-07-01,0.2645161290322582,0.5065625143218686,0.4279437654128533,0.2577621558289394,0.3178993163455563,0.2438941076003415,0.7056825924280136,0.5937757105827169,0.36881720430107534,0.3336021505376345
