created_at,value,Monthly_Percentage_Change,Annual_Percentage_Change,Rolling_3M_Average,Rolling_6M_Average,Rolling_12M_Average,MACD,RSI
2024-08-22 02:26:34.073385,1.0,,,,,,0.6341196071393573,
2024-08-22 02:26:34.196396,0.9887096774193549,0.5673815805476164,,,,,0.6297660343809512,
2024-08-22 02:26:34.269010,0.9209677419354838,0.4723141346249825,,1.0,,,0.6002832923674702,
2024-08-22 02:26:34.352255,0.9548387096774194,0.6454559910457306,,0.9835969537199768,,,0.5906305952734023,
2024-08-22 02:26:34.444536,0.9790322580645161,0.6277275170198054,,0.9800820152314004,,,0.5928926266120984,
2024-08-22 02:26:34.514074,0.9096774193548387,0.4689690563603626,,0.9759812536613944,0.9999999999999998,,0.5683913210114172,
2024-08-22 02:26:34.599738,0.9403225806451612,0.6401699781480918,,0.9707088459285295,0.988502175264139,,0.5617610220517444,
2024-08-22 02:26:34.692200,0.9241935483870967,0.5583729552982705,,0.9507908611599297,0.9760720944686139,,0.5511715529850265,
2024-08-22 02:26:34.791795,0.9161290322580644,0.5721828862607262,,0.9531341534856473,0.9751398384089496,,0.5407105425543742,
2024-08-22 02:26:34.899271,0.8999999999999999,0.5579813866003223,,0.9384885764499121,0.9645742697327531,,0.527359695320905,
2024-08-22 02:26:34.991307,0.9290322580645161,0.6376219000972456,,0.9402460456942004,0.9549409571162213,,0.5293111683750767,
2024-08-22 02:26:35.059198,0.7806451612903227,0.32809085088954704,,0.8910369068541303,0.9300807955251706,1.0,0.4748161135929144,
2024-08-22 02:26:35.121136,0.7209677419354839,0.47271940372242677,0.32448389286471324,0.8260105448154659,0.8878185208203853,0.970452604611443,0.41092424055677945,
2024-08-22 02:26:35.208692,0.6548387096774193,0.4555301616372055,0.28525873287367953,0.7264206209724665,0.8359229334990681,0.9350982066609737,0.3379105446282186,0.04773758301093173
2024-08-22 02:26:35.282797,0.6693548387096775,0.616246393947789,0.3354427335832236,0.6859988283538371,0.7883778744561836,0.9084543125533733,0.2896791345474847,0.07714743705632127
2024-08-22 02:26:35.359081,0.6193548387096774,0.48395703174949994,0.2796681168051196,0.6490919742237845,0.7343070229956494,0.8729291204099061,0.23653613236716003,0.05662147567240722
2024-08-22 02:26:35.463610,0.6774193548387097,0.7092134389187792,0.3064879232131542,0.6572934973637962,0.6858297078931013,0.840990606319385,0.2218205456645626,0.20221259711644857
2024-08-22 02:26:35.568354,0.6870967741935483,0.605944193769124,0.35530326735371587,0.6637375512595197,0.6678060907395895,0.8174210076857387,0.21872143843949043,0.15982029865856723
2024-08-22 02:26:35.652263,0.6838709677419357,0.5797313278726793,0.33400394932076904,0.6871704745166959,0.6606587942821627,0.7902647309991457,0.2197833673116641,0.11178857035291939
2024-08-22 02:26:35.722484,0.6693548387096775,0.5568431930162341,0.33346099335520374,0.6842413591095492,0.6634555624611558,0.7632792485055506,0.21973969268826365,0.15057511660700712
2024-08-22 02:26:35.805268,0.5129032258064516,0.26616636789088133,0.22540145139355855,0.6209724663151729,0.6333126165320075,0.7205807002561915,0.16409967325363795,0.0
2024-08-22 02:26:35.894039,0.5274193548387098,0.6194731051547483,0.24499678573494083,0.5641476274165201,0.615599751398384,0.681127241673783,0.13146086864678053,0.03450628406940276
2024-08-22 02:26:35.982784,0.5467741935483872,0.6300645532494638,0.24260274792975456,0.5196250732278852,0.5904288377874458,0.6406490179333904,0.11908072793371605,0.07386027209141571
2024-08-22 02:26:36.059152,0.6258064516129032,0.7625925247678825,0.3952984198816763,0.5606326889279439,0.5786202610316968,0.6242527754056364,0.1457255857346671,0.21031705677715284
2024-08-22 02:26:36.122826,0.6935483870967742,0.7290607139564811,0.49437020714411534,0.6209724663151729,0.5804847731510254,0.62134927412468,0.1982883669599778,0.26336237247688554
2024-08-22 02:26:36.201414,0.6564516129032258,0.5115800411685183,0.5180838265633432,0.6608084358523726,0.5779987569919205,0.6215200683176776,0.2301321747357742,0.35279314459268907
2024-08-22 02:26:36.288268,0.7370967741935484,0.7527008586721644,0.5738335034106192,0.7012302284710018,0.6211932877563704,0.6286934244235696,0.2907818206396149,0.5154673771558738
2024-08-22 02:26:36.371529,0.6935483870967742,0.5010666431308122,0.5814677859577924,0.7012302284710018,0.6532007458048479,0.6365499573014515,0.3254196787411506,0.5424376652371077
2024-08-22 02:26:36.462172,0.7564516129032259,0.7128714123105745,0.5829918530101162,0.7375512595196253,0.6935985083903045,0.6449188727583262,0.3803311693111257,0.5918198828506346
2024-08-22 02:26:36.553132,0.6838709677419357,0.4460341992022069,0.5140223954838508,0.7182190978324549,0.7047855811062773,0.6445772843723316,0.39825791489002904,0.565113625253364
2024-08-22 02:26:36.644340,0.614516129032258,0.44574081284042366,0.45879653802002407,0.6895137668424139,0.6895587321317587,0.6372331340734416,0.3882475929444626,0.4321803014074732
2024-08-22 02:26:36.708281,0.6064516129032258,0.5691166047809988,0.4636672060491143,0.6350322202694786,0.6799254195152269,0.6305721605465413,0.3800970135636071,0.4136318607109021
2024-08-22 02:26:36.796369,0.582258064516129,0.5345510957851493,0.582128647506978,0.598125366139426,0.6500932256059664,0.6379163108454315,0.36727699188634383,0.39482807245905194
2024-08-22 02:26:36.879534,0.49354838709677407,0.3933776394003182,0.4851093990865587,0.5541886350322202,0.6115599751398384,0.634329632792485,0.32606711374117464,0.33597388529474903
2024-08-22 02:26:36.971907,0.5516129032258066,0.7211128704342572,0.5211600753118039,0.5342706502636206,0.5720944686140459,0.6348420153714773,0.3196805446573008,0.5376217232527027
2024-08-22 02:26:37.046729,0.5919354838709678,0.675901416400107,0.4872801774430406,0.5377855887521968,0.5543816034804225,0.631255337318531,0.33380864771715196,0.5622026631881256
2024-08-22 02:26:37.144294,0.5225806451612904,0.43650301062145014,0.3748672913300043,0.5483304042179263,0.536668738346799,0.6131511528608029,0.32155664593099464,0.4744636601472376
2024-08-22 02:26:37.225968,0.4822580645161292,0.4946455298709812,0.3685262438661562,0.5231400117164616,0.5127408328154133,0.5947053800170794,0.29997099616317413,0.35499105968989986
2024-08-22 02:26:37.310979,0.44516129032258056,0.4993370983518717,0.28134004399302115,0.46983011130638574,0.486326911124922,0.5637916310845432,0.2725625274719501,0.2407617289136163
2024-08-22 02:26:37.408684,0.5806451612903225,0.9130917286011933,0.42304036759560837,0.4909197422378443,0.503107520198881,0.5518360375747224,0.30745183769129647,0.4282709094872661
2024-08-22 02:26:37.507124,0.6790322580645161,0.8004173030979767,0.45506460904152507,0.562390158172232,0.5276569297700435,0.5436379163108451,0.37644775386835194,0.4455294220029141
2024-08-22 02:26:37.589515,0.6403225806451613,0.5075719803477324,0.4803458217752007,0.6332747510251903,0.5369794903666871,0.5390264730999146,0.41851427955642834,0.4495705000293476
2024-08-22 02:26:37.695264,0.6596774193548387,0.6266455638782155,0.5562621017126519,0.6619800820152314,0.5633934120571784,0.5438087105038427,0.4613926920840132,0.4058059442455798
2024-08-22 02:26:37.799020,0.6338709677419354,0.5331064099870205,0.5408609336904224,0.6455770357352083,0.5926041019266626,0.5467122117847991,0.48700426437784416,0.4470872346538767
2024-08-22 02:26:37.950990,0.6080645161290323,0.5321541817835691,0.5398362987273725,0.6338605741066198,0.6239900559353637,0.5494449188727586,0.49879581572165244,0.4904131783175065
2024-08-22 02:26:38.015142,0.6387096774193548,0.6516666041468997,0.6556710350320734,0.6262448740480376,0.6351771286513359,0.5648163962425274,0.5213932024625313,0.5306033364345707
2024-08-22 02:26:38.107350,0.7048387096774194,0.7244158087041983,0.6571196894206562,0.6520210896309314,0.640149160969546,0.5810418445772842,0.5658818367211257,0.617028329175254
2024-08-22 02:26:38.196415,0.6870967741935483,0.5508064606386733,0.6013974319699908,0.6807264206209723,0.6491609695463019,0.5911187019641333,0.5946739140916171,0.7054313439237471
2024-08-22 02:26:38.296314,0.8677419354838709,0.9514464948844679,0.83991026637462,0.7639132981839486,0.6892479801118709,0.6276686592655847,0.6873384971693552,0.7867914598926126
2024-08-22 02:26:38.378688,0.7161290322580647,0.3128221713414142,0.7425529350393567,0.7680140597539545,0.705096333126165,0.6524338172502138,0.7008702081636353,0.5975145619902321
2024-08-22 02:26:38.456531,0.7387096774193549,0.6310314473759038,0.8085836233037913,0.7867603983596955,0.7302672467371036,0.6835183603757471,0.7194184309434964,0.680871459540866
2024-08-22 02:26:38.544267,0.7129032258064516,0.5358247456797692,0.6353691139523382,0.7305213825424722,0.7445618396519575,0.697523484201537,0.7230274245021076,0.6964488624162164
2024-08-22 02:26:38.606997,0.6483870967741936,0.45804158217049223,0.4910371093385895,0.705916813122437,0.7336855189558731,0.6942783945345861,0.699964230438674,0.6674452218244928
2024-08-22 02:26:38.698795,0.7354838709677418,0.7670131905224119,0.5985650843493242,0.7047451669595782,0.7430080795525171,0.7043552519214344,0.7147291144591635,0.6342699551991681
2024-08-22 02:26:38.796998,0.7532258064516129,0.620994358138669,0.5961154371637263,0.7193907439953137,0.72094468614046,0.7142613151152859,0.7322197452913554,0.5697624923165925
2024-08-22 02:26:38.872365,0.7403225806451614,0.5612733657886197,0.6086868282944299,0.75278265963679,0.7256059664387817,0.725533731853117,0.739829768969869,0.598339308624243
2024-08-22 02:26:38.937899,0.7129032258064516,0.5327288722009179,0.6089458411861702,0.7445811364967782,0.7206339341205714,0.73663535439795,0.7340144016114956,0.5505000681127854
2024-08-22 02:26:39.008479,0.6725806451612903,0.5061207313286267,0.5458775303822512,0.7152899824253077,0.7128651336233685,0.7402220324508966,0.7127713257608214,0.5352590906264624
2024-08-22 02:26:39.081798,0.6903225806451612,0.6224719227518776,0.5047569401059212,0.6971294669009959,0.7209446861404598,0.7386848847139196,0.7020729030039061,0.5788292722975139
2024-08-22 02:26:39.164267,0.7596774193548386,0.7261588258881173,0.5771866972467963,0.7141183362624489,0.7256059664387817,0.7463706233988046,0.7196599268343312,0.6114109540636813
2024-08-22 02:26:39.227360,0.7338709677419355,0.5364998875045492,0.41720050366167605,0.7363796133567663,0.7218769422001243,0.7321947053800173,0.7225130922030332,0.5261283807758848
2024-08-22 02:26:39.302703,0.7112903225806451,0.5419896225714175,0.5127553510245775,0.7439953134153486,0.7162834058421379,0.7316823228010247,0.715033999495732,0.5211698951250562
2024-08-22 02:26:39.369293,0.6870967741935483,0.538122403758005,0.4751412648557289,0.7176332747510253,0.7113113735239276,0.7262169086251071,0.6989231256574961,0.27321313069224984
2024-08-22 02:26:39.463066,0.6080645161290323,0.4264803379643103,0.4308390874793713,0.6719390743995312,0.6988812927284025,0.7151152860802732,0.6550871352102273,0.3451291187054284
2024-08-22 02:26:39.554281,0.5951612903225807,0.5587099276217774,0.47118080627566694,0.6297598125366141,0.680546923555003,0.7094790777113578,0.6155282403373827,0.29145777584054744
2024-08-22 02:26:39.613078,0.7419354838709677,0.9024352951639985,0.5219172303165022,0.649677797305214,0.6771286513362333,0.7101622544833477,0.6413431174706682,0.5311503012111586
2024-08-22 02:26:39.702931,0.75,0.6019785349626571,0.514136357787632,0.7012302284710018,0.6802361715351148,0.7098206660973527,0.6645958241793783,0.6271082733118695
2024-08-22 02:26:39.770788,0.6306451612903226,0.3547154217552074,0.4284682805452433,0.7141183362624489,0.6646985705407082,0.6982066609735265,0.6364429660232119,0.3702689059472447
2024-08-22 02:26:39.848877,0.4338709677419357,0.1728259247179273,0.28816086796659446,0.6022261277094317,0.6159105034182724,0.6686592655849704,0.5384828526085441,0.19660915056254974
2024-08-22 02:26:39.915689,0.39032258064516134,0.4802409361727654,0.2792157463446102,0.4715875805506736,0.5739589807333747,0.6387702818104182,0.4460310014779825,0.17986657359506691
2024-08-22 02:26:39.979284,0.5096774193548386,0.8873758567912167,0.3665154457322317,0.427650849443468,0.5574891236793036,0.6196413321947054,0.4217641583192654,0.33128136748337855
2024-08-22 02:26:40.056113,0.6693548387096775,0.9525733403984998,0.4449384732673229,0.5131810193321619,0.5435052827843381,0.6100768573868487,0.46674363706093913,0.4949540937328838
2024-08-22 02:26:40.115005,0.6645161290322581,0.5763530709622471,0.46067645917484434,0.6127709431751612,0.527035425730267,0.6027327070879589,0.502025570974377,0.47838187438984714
2024-08-22 02:26:40.186888,0.5919354838709678,0.43727054624033335,0.4188453453089297,0.642647920328061,0.5195773772529517,0.5900939368061486,0.503186203484332,0.37477987185478734
2024-08-22 02:26:40.252492,0.6274193548387097,0.6628687394144204,0.4669851494901678,0.6274165202108964,0.5568676196395277,0.5837745516652433,0.5192703067502731,0.42026240091919675
2024-08-22 02:26:40.316925,0.603225806451613,0.5353071364606174,0.5124532102778715,0.6051552431165789,0.5978868862647608,0.5832621690862512,0.5238515516118205,0.4192158252928109
2024-08-22 02:26:40.393391,0.4693548387096773,0.29951608243673755,0.4050085710520005,0.5606326889279439,0.5901180857675572,0.5699402220324508,0.4770765279010354,0.354897403533997
2024-08-22 02:26:40.470992,0.5629032258064517,0.8076477071403377,0.3728182629124568,0.5371997656707675,0.569608452454941,0.5509820666097354,0.47829155427101744,0.46812141173292554
2024-08-22 02:26:40.557464,0.5596774193548388,0.5791398772938782,0.36453656541812296,0.5213825424721735,0.5494095711622127,0.5308283518360377,0.47977543834351516,0.4741804666690771
2024-08-22 02:26:40.627475,0.5161290322580645,0.4900035257981666,0.4175436267572211,0.5383714118336264,0.5348042262274704,0.5187019641332196,0.46590458141816904,0.3358926686403213
2024-08-22 02:26:40.705034,0.5709677419354839,0.711446060351268,0.6542655653334168,0.5413005272407733,0.5239279055313859,0.5332194705380016,0.47810000609774805,0.3747420394092492
2024-08-22 02:26:40.800397,0.7032258064516128,0.8761687900403445,0.8420840933022493,0.5934387814879908,0.5431945307644499,0.5663535439795049,0.5404318223247729,0.5463955721033495
2024-08-22 02:26:40.866925,0.6790322580645161,0.5378652977599588,0.6768443917523203,0.6526069127123612,0.5835922933499067,0.5842869342442358,0.5810058734598252,0.6934494979392236
2024-08-22 02:26:40.960326,0.6725806451612903,0.5731392022181091,0.5194303936024687,0.6895137668424135,0.6047234307022995,0.5846285226302306,0.6109121888139978,0.732358090490775
2024-08-22 02:26:41.023491,0.7564516129032259,0.7574710429834641,0.5944896841659012,0.7088459285295842,0.6426351771286509,0.5943637916310849,0.6669483608759927,0.71116393673036
2024-08-22 02:26:41.103000,0.6661290322580644,0.41175857872910104,0.5827375417979045,0.7041593438781489,0.6715351149782471,0.6022203245089668,0.6756486457662982,0.4942510469255261
2024-08-22 02:26:41.185511,0.6193548387096774,0.4903471192682037,0.5097109628766198,0.6848271821909785,0.680857675574891,0.6013663535439795,0.6639556128906231,0.45687772265873094
2024-08-22 02:26:41.276276,0.5983870967741935,0.5418501382520241,0.5124385980541841,0.6274165202108962,0.6606587942821627,0.6008539709649874,0.646369186784267,0.5034366106759016
2024-08-22 02:26:41.360030,0.6177419354838709,0.6278513226031716,0.6614527723614325,0.6098418277680143,0.6488502175264139,0.6165670367207516,0.6399143190486608,0.4878742665224578
2024-08-22 02:26:41.451887,0.5693548387096774,0.48366927511548485,0.5225734707945647,0.5916813122437022,0.6289620882535736,0.6172502134927411,0.6161328809247202,0.4653338405528079
2024-08-22 02:26:41.514429,0.6516129032258065,0.7667777332553418,0.6004585908878608,0.6110134739308729,0.6087632069608448,0.6269854824935952,0.6294245642351218,0.6810659145966662
2024-08-22 02:26:41.594108,0.5387096774193549,0.35245182834090205,0.5379573063023784,0.582308142940832,0.5842137973896833,0.6293766011955595,0.5963560534088287,0.47350665599687813
2024-08-22 02:26:41.692940,0.5387096774193549,0.5862526465921841,0.48756571500055185,0.5711775043936734,0.5686761963952764,0.6259607173356108,0.5708780298694885,0.4765907479404662
2024-08-22 02:26:41.765261,0.4983870967741937,0.4957439365462954,0.3478557142003057,0.5155243116578795,0.5494095711622125,0.6042698548249359,0.5360888430136929,0.4797009209998562
2024-08-22 02:26:41.859585,0.4209677419354838,0.40710581442620053,0.3005154694933523,0.47275922671353265,0.5114978247358606,0.576942783945346,0.4800964469471418,0.35287021068220625
2024-08-22 02:26:41.938696,0.41129032258064524,0.5624468339735442,0.2968581943044779,0.4264792032806094,0.4810441267868242,0.5492741246797608,0.4342513764660947,0.16424231243578508
2024-08-22 02:26:42.005731,0.45806451612903243,0.7022284697005217,0.2791177094027042,0.4118336262448742,0.44375388440024865,0.5176771989752349,0.4186468045860189,0.25350770467640404
2024-08-22 02:26:42.090084,0.3354838709677419,0.29355856100296945,0.23728353158785975,0.3807850029291152,0.4045991298943441,0.48266438941075984,0.36160916954291744,0.1792661599273484
2024-08-22 02:26:42.179802,0.314516129032258,0.5308122265742452,0.2506411828328612,0.34563561804335075,0.3614045991298942,0.4503842869342445,0.31194188924097327,0.04485714190979295
2024-08-22 02:26:42.268382,0.20322580645161303,0.28648779892020093,0.16665808135999055,0.25307557117750445,0.3045369794903663,0.40853970964987196,0.23378653021943013,0.036471387785173226
2024-08-22 02:26:42.354320,0.15806451612903227,0.4512009279345744,0.11504061862677095,0.18863503222026956,0.25388440024860137,0.3598633646456022,0.15970160835035097,0.03709997622855726
2024-08-22 02:26:42.424117,0.10322580645161294,0.41458274812655094,0.09507816477916903,0.11189220855301685,0.19453076444996875,0.3105038428693423,0.08591841423935964,0.024437311679656293
2024-08-22 02:26:42.506361,0.1806451612903226,0.8432203544331074,0.1147350478869047,0.10369068541300519,0.1410814170292105,0.2606319385140905,0.06421144581085658,0.10839889486546384
2024-08-22 02:26:42.584415,0.20967741935483875,0.6750576632725027,0.21230722621789516,0.12243702401874612,0.11684275947793643,0.22578992314261304,0.06489414299438967,0.16982314911058566
2024-08-22 02:26:42.676236,0.32741935483870965,0.9361162202438535,0.32123575498394463,0.20386643233743407,0.11932877563704136,0.2034158838599487,0.11731746406195365,0.21422129789037847
2024-08-22 02:26:42.768360,0.12258064516129041,0.04079025395261504,0.1582902444300881,0.1827768014059753,0.10379117464263499,0.16362083689154572,0.08529310110295985,0.1688145146003917
2024-08-22 02:26:42.852060,0.0854838709677419,0.4656875024185566,0.1765656961052542,0.13766842413591085,0.08980733374766925,0.12809564474807855,0.052152625154381016,0.15286810780990523
2024-08-22 02:26:42.963440,0.16290322580645167,0.8483318278259644,0.26287109231515754,0.07791446983011119,0.10130515848353006,0.10179333902647314,0.06267303749796871,0.25150585746827214
2024-08-22 02:26:43.048113,0.1806451612903226,0.6415156686195373,0.2436885091067446,0.09900410076157018,0.10130515848353006,0.07241673783091374,0.08426906604154694,0.31041962692593394
2024-08-22 02:26:43.128311,0.1016129032258064,0.3445056567402046,0.26183973691868656,0.104862331575864,0.0804847731510252,0.0476515798462851,0.0769801251483021,0.27251939979924367
2024-08-22 02:26:43.209940,0.11774193548387091,0.6398826744275458,0.298256311929189,0.08845928529584068,0.040087010565568626,0.026814688300597744,0.08383797401206283,0.2427914543727996
2024-08-22 02:26:43.296192,0.24354838709677407,0.9972664410707285,0.5664095646640354,0.11130638547158755,0.06339341205717819,0.031084543125533548,0.14399318759364543,0.4287565029089886
2024-08-22 02:26:43.395013,0.3016129032258066,0.7532224475395125,0.7019241698523092,0.1839484475688341,0.10503418272218745,0.04628522630230569,0.21909862970477645,0.4880090264371326
2024-08-22 02:26:44.178158,0.3354838709677419,0.6785478167664893,0.8344475496511528,0.26303456356180444,0.13828464885021763,0.07087959009393674,0.2957322268697374,0.5999583713163641
2024-08-22 02:26:44.289018,0.25806451612903225,0.3815495572951779,0.6143158174737428,0.26830697129466896,0.15320074580484744,0.07907771135781361,0.3297759905475849,0.5724287702932348
2024-08-22 02:26:44.451686,0.2532258064516131,0.5725282349234077,0.570044715406123,0.25073227885178684,0.1824114356743316,0.0836891545687446,0.35805094139407395,0.6158911859388565
2024-08-22 02:26:44.572988,0.37903225806451624,0.9447167321876264,0.5733575729336345,0.26654950205038064,0.23275326289620857,0.08915456874466265,0.4318610016301361,0.6465966632871569
2024-08-22 02:26:44.676972,0.33225806451612905,0.46712101877341594,0.7975804599731505,0.29349736379613345,0.24984462399005558,0.11135781383432963,0.4739581077761936,0.5879431896067062
2024-08-22 02:26:44.777336,0.2806451612903227,0.4493973234361125,0.7890086242969339,0.30345635618043343,0.24580484773151,0.13202391118701984,0.4888633263724116,0.46030448518319556
2024-08-22 02:26:44.868328,0.36290322580645173,0.8147213393572774,0.7734730017906284,0.2975981253661396,0.25108763206960827,0.15320239111870215,0.533915433660741,0.7152413137194797
2024-08-22 02:26:44.992251,0.3935483870967742,0.6653809786963029,0.7851255813566862,0.31985940246045697,0.27719080174021116,0.17574722459436387,0.5821714369628362,0.7788562353322773
2024-08-22 02:26:45.067429,0.38064516129032255,0.5537862964079812,0.8991143352293426,0.35618043350908024,0.3017402113113734,0.20529461998292042,0.6155953371727951,0.7131321998620826
2024-08-22 02:26:45.166942,0.38064516129032255,0.5862526465921841,0.8707220972890508,0.3626244874048036,0.3020509633312616,0.23313407344150305,0.6419932563682514,0.700265309409468
2024-08-22 02:26:45.264571,0.35806451612903234,0.5288189673261086,0.6524359688603907,0.3497363796133567,0.30702299564947144,0.24526046114432098,0.6538785130788889,0.7788907594106761
2024-08-22 02:26:45.762049,0.38064516129032255,0.6447999983094022,0.6054716437979573,0.3497363796133567,0.32628962088253544,0.25362937660119544,0.671672296691619,0.7832958716098523
2024-08-22 02:26:45.921781,0.4193548387096775,0.684710382476886,0.6081120730227886,0.3637961335676626,0.3371659415786199,0.26251067463706246,0.7001118795421911,0.7159397196943345
2024-08-22 02:26:46.020344,0.2870967741935484,0.26047845382280355,0.5506503600264642,0.3380199179847686,0.31665630826600344,0.26558497011101645,0.6706425601395151,0.48119771147929913
2024-08-22 02:26:46.102531,0.30483870967741944,0.6352394847019768,0.5773237485832424,0.3104862331575865,0.3020509633312616,0.2710503842869343,0.6539791746637511,0.46249689096131874
2024-08-22 02:26:46.189889,0.29354838709677433,0.555576893370245,0.42697286361729037,0.26479203280609254,0.2852703542573023,0.2619982920580699,0.6363439230565339,0.5420128719673138
2024-08-22 02:26:46.303392,0.2854838709677421,0.5641164987393187,0.4655917353231351,0.264206209724663,0.27128651336233656,0.2570452604611444,0.6193920873298037,0.5377295668733427
2024-08-22 02:26:46.367373,0.34838709677419355,0.7601897989084361,0.5942588846227146,0.28002343292325726,0.26507147296457445,0.2642186165670366,0.6305341891900139,0.4543962258347052
2024-08-22 02:26:46.454794,0.39516129032258074,0.7085455885569814,0.5510404763703078,0.31693028705330983,0.2604101926662523,0.26763450042698556,0.6573408456374312,0.5853296485357139
2024-08-22 02:26:46.550860,0.39032258064516134,0.5740941073956843,0.5133648855936164,0.35500878734622143,0.28029832193909265,0.2672929120409906,0.6762127654049238,0.6653445179641075
2024-08-22 02:26:46.618965,0.44354838709677424,0.7205373214106716,0.5826536815055344,0.3895723491505564,0.3070229956494719,0.27395388556789046,0.7110427492802218,0.628582200407371
2024-08-22 02:26:46.744412,0.282258064516129,0.19665644438175262,0.4135679292145774,0.3485647334504979,0.3048477315102547,0.2635354397950469,0.6752606846322549,0.355874973653739
2024-08-22 02:26:46.806173,0.3193548387096774,0.6891349029536791,0.4753427764989382,0.3227885178676041,0.3113735239279054,0.2594363791631087,0.6610620555160464,0.4224506341070977
2024-08-22 02:26:46.895305,0.39193548387096766,0.7809112075103617,0.5285462407724282,0.30404217926186317,0.3197638284648847,0.2606319385140905,0.6776179904431026,0.5096280080334751
2024-08-22 02:26:46.986092,0.346774193548387,0.4724674839008469,0.44302444711368616,0.32747510251903933,0.31044126786824067,0.25294619982920574,0.672679165425789,0.48533838130448514
2024-08-22 02:26:47.080470,0.22096774193548385,0.2568667665415468,0.4414546088918264,0.29173989455184535,0.2778123057799873,0.24594363791631113,0.6198590511522868,0.34961742888849956
2024-08-22 02:26:47.162791,0.09354838709677415,0.2117938164456586,0.28009816419500866,0.1833626244874048,0.2103791174642633,0.22356959863364634,0.5295051059236741,0.22546759573972852
2024-08-22 02:26:47.246868,0.15322580645161288,0.7864618060614337,0.3579580549640471,0.11306385471587566,0.1855189558732131,0.20871050384286938,0.4829189076666056,0.37587809047121823
2024-08-22 02:26:47.326971,0.17419354838709677,0.6522220875547066,0.3898734457288415,0.09607498535442283,0.1575512740832814,0.19692570452604619,0.45622804093359237,0.3792602234515673
2024-08-22 02:26:47.418351,0.22096774193548385,0.7302686769323067,0.37940127189410877,0.1423550087873463,0.12461155997513962,0.18343296327924863,0.4553798775231443,0.4343835833694738
2024-08-22 02:26:47.500764,0.32096774193548394,0.8801317284793306,0.4398704095273278,0.20328060925600455,0.11963952765692976,0.17557643040136628,0.4953124978864246,0.5251102401939285
2024-08-22 02:26:47.600259,0.403225806451613,0.806550069945078,0.5301277166766049,0.2864674868189808,0.1547545059042883,0.1769427839453459,0.559899473550497,0.5394400374138228
2024-08-22 02:26:47.674034,0.40806451612903216,0.5983301288607075,0.4813833155172846,0.3544229642647919,0.2153511497824736,0.1731853116994022,0.6132134352958905,0.5076478446091826
2024-08-22 02:26:47.755157,0.42258064516129035,0.6223407410200428,0.6771087401964248,0.3913298183948447,0.2672467371037912,0.18804440649017917,0.6608193309065149,0.5229239172600433
2024-08-22 02:26:47.867142,0.4258064516129034,0.5941775037237613,0.6343822940330571,0.3995313415348566,0.31572405220633915,0.19931682322801048,0.6990570048427672,0.4824066576357725
